股票代码,股票简称,行业名称1,报表类型编码,托宾Q值A,EVA率口径一,销售EVA率口径一,现金流到期债务保障倍数,净资产收益率增长率A,营业利润增长率A,现金股利保障倍数,盈利波动性,应付账款周转率A,净利润现金净含量,营运指数,市盈率PE1,Oscore,Zscore
847,公司0847,货币金融服务,A,2.5367185220275537,0.03945554037445259,0.07314398721023013,3.0608855054956976,-14.924481032619017,17.405386812260076,4.633055567426683,0.15343889980192912,2.5532445971765743,10.494790199378583,4.496919620397934,7.513437065765506,-8.930388372844774,3.7691230037875965
221,公司0221,交通运输,A,1.4499707129964448,-0.0453613351710962,-0.04098285459401763,-46.94160016701596,0.23173051365472208,6.8819711381461595,,0.16287637737993632,1.3841579684112326,1.1947020655388036,3.2539161669652703,4.6472471955982755,-6.067282969555363,1.1198365789284312
709,公司0709,房地产,A,2.0751708012717254,-0.05330722752105227,-0.16573660438332627,23.905720012036355,8.906045751962125,-11.272550221062808,1.442459079818768,0.15092882601865723,2.837794145257532,8.643330103615503,5.351927313336631,12.528531890847145,-7.887142472803368,2.6618864295729407
525,公司0525,房地产,A,3.5469188215987204,-0.051732446595232615,-0.12983664009823898,34.965205840452874,,-15.04410168176997,,0.14885970578038796,3.2016172236019296,2.7148502072948295,6.618995161508119,13.284457753537366,-6.372297856326706,1.4422229108175164
575,公司0575,批发零售,A,0.9720552873986182,0.04066394437293727,-0.007024693801046034,8.05457515838367,-4.152124684892508,-11.8303330353272,,0.15218764085263542,3.067256580913333,2.5165782677099466,4.779817297918167,7.849730092527799,-7.709317835895957,2.3931923939108515
70,公司0070,房地产,A,4.090648988577726,-0.01210283923876721,-0.06090049225117712,-25.27978816428423,-12.781511004880215,-2.6973880458859547,,0.2424997046597789,3.1264778050083852,1.7692648062958412,3.6727977569285213,15.305334439507254,-8.41691937414871,3.2694900880980287
593,公司0593,化学制品,A,0.7210899178661456,-0.05370919723119538,-0.28948420104139244,-12.97760601858744,-3.4206303151197814,-9.58605145684736,,0.08979853976026916,3.0631041275058224,-2.50555250616414,1.903590054532259,7.441655784036983,-5.126570859860284,0.5460563068685386
63,公司0063,计算机软件,A,3.0309711561564696,0.0366046744305271,0.10470291564658132,10.555015674805546,-17.293897972831875,,,0.16632813237556576,1.474477910465645,7.644602514309872,3.8724190873534194,16.640485609270485,-8.369412254499554,3.331307111721036
491,公司0491,医药制造,A,2.924224754402529,0.01974748531327926,0.07446382983234821,-16.409706023647438,3.420111580853103,-5.625825174774127,,0.054967983571307374,5.156645154574656,7.193950541168382,0.5227634563588834,4.591627554872405,-8.423679873088178,2.941016652412039
708,公司0708,医药制造,A,1.8175856111552295,0.04594670751733074,0.1820565369848757,23.79487525313297,-4.215485880250906,-3.0513401687381574,,0.11742540377189735,2.2819826204996625,9.712999052821145,4.940794902946423,5.984852776376349,-11.069282946730386,5.316313933958823
825,公司0825,计算机软件,A,3.943039992215846,0.033875613356587106,-0.11285715068968656,-5.731985115394508,-0.4740659362809101,1.3233522568641511,,0.05054239646047708,2.8697907778185336,4.025272272958112,5.990954188632522,8.402878331346619,-7.720352618921778,2.5955351863034393
890,公司0890,批发零售,B,1.8668905443918131,0.05384279334757826,0.18067178110884155,8.049759204779445,,-6.150782910890709,5.091658431670391,0.0507222585113797,3.6907088474545064,8.333795032642088,2.676309807873926,10.491485850752731,-8.999757028658104,3.5041818003861573
210,公司0210,化学制品,A,1.4074523463373985,-0.07391093949935607,-0.09852253940988456,-8.336633012443933,8.76970899458642,1.6535658226779741,,0.13438196068832878,8.276588371589812,4.188180038043102,2.0438902202505993,35.20815064488472,-6.798176245957844,1.682600115846624
691,公司0691,食品饮料,A,2.5534625544800122,0.06208919495278436,0.15063343821994665,42.56331636327624,12.479478718503344,32.01021482996493,,0.12089499184109648,,9.308664236729657,5.503792116997116,9.285521230278455,-10.370912461030182,4.4660081867785975
539,公司0539,货币金融服务,A,5.625559764486196,0.08525087793659089,0.17992964284675103,-1.048318622540915,5.7085358585537005,-5.020759619786172,,0.13233614290614307,4.91101430709357,3.8298171388595836,2.3424373226149116,5.58579369414909,-8.265681153394075,3.0278483122517863
660,公司0660,交通运输,A,5.597081615928611,-0.0038780134768049155,-0.031931988517559774,-3.149684860610787,-9.518887278934672,,,0.05091428248076454,6.46001332159686,4.680913304532247,4.908089768007863,22.118328802988707,-8.049564637369247,3.067620338298357
733,公司0733,电气机械,A,1.5984435538570199,0.05999895382615983,0.033088009642553935,54.36894083476528,-3.0402949300484132,-130.40762278376033,,0.13366738722002214,7.488330583722464,4.944314057949747,6.2250414186748335,8.392414509367219,-9.8090498142264,4.352678894719003
427,公司0427,医药制造,A,3.4285917157562245,-0.10237718695643042,-0.2189158182797811,5.870462174968576,18.80586049135288,-4.518269269671961,,0.0975434204234943,5.949087756698083,0.3917122090458237,4.848677345248936,27.50871664246122,-5.087043616301788,0.4150593458181439
122,公司0122,专用设备,A,4.24675191766168,0.04374205362516661,0.0953936775519263,-39.920432358288835,8.50412295949621,0.6999352854237681,,0.08562461585079019,,7.178511527322029,3.4184594565540083,14.683505060614738,-9.782983606626031,4.260565741102503
710,公司0710,计算机软件,B,2.7727224450452157,-0.020542967646757483,0.030089524710738218,82.26793307339071,-9.43694707175548,-0.9798764252747696,6.801500887393218,0.07078288350863975,2.7956013523654635,14.805348533678409,8.114665989068145,10.173639370067969,-8.492051267954125,3.380219599740272
554,公司0554,医药制造,A,3.512982338380441,0.0032351580448986735,-0.20240292688236516,78.24028175273688,15.443655914007287,5.382067191392148,,0.06742536603804608,2.269954864437792,12.456851354610224,11.405451017866913,9.700615382251717,-9.35076774518651,3.913115882613284
121,公司0121,化学制品,A,0.4702841669908942,0.028297423984417903,0.11751550955018075,-49.85127566915098,-15.145697205138635,11.884133668763983,,0.11268048072848452,,-0.30194494060837984,2.4214794929696826,1.7364878508296588,-6.975591403543963,2.105716961564078
363,公司0363,计算机软件,A,3.5465207751276235,0.022701071351881853,0.07085085508055827,9.690746068499967,1.1147327553998512,13.616115377888494,3.2310348937986606,0.04576622970299145,2.130498838010948,8.662298230849979,4.520796922121118,7.995996884721245,-8.719129870977978,3.264109048466805
131,公司0131,专用设备,A,2.0909616706437952,-0.05320161319159886,-0.13618582316037214,-3.682470118258836,,4.8773994018688525,-6.314670381430825,0.15287234327655738,3.2309989810713287,-1.284652079153572,6.063729239987433,10.277697143241575,-6.83987361238839,1.8323903323882793
689,公司0689,计算机软件,A,3.4827739217152933,0.06435761642593746,0.13983725567285912,39.13941649847354,1.5404386578308715,-9.37291032464342,6.052299941029792,0.15790762055746968,2.5880493706465977,8.623332129205837,4.616926453867488,9.626545557896172,-9.123084527158396,3.9828705011937076
301,公司0301,交通运输,A,2.5119392089043355,-0.028976129381658076,-0.0875929396413857,28.71793868228654,7.528663469883005,-8.189879140391358,,0.11550371591817142,1.4456610045430303,5.293634269841994,3.98827923395858,6.890970213573217,-7.947348850805935,2.7671200312659705
61,公司0061,电气机械,A,6.330935633998909,0.05183197621529758,0.0677113148714441,-4.141903231751808,-9.70568438112364,13.340849089387456,,0.09981654917231844,1.5393760301452821,8.694657918891346,1.5795853416431638,15.25858768895818,-8.87815029515408,3.1404107827456147
256,公司0256,交通运输,A,1.9619992860119988,-0.006551928035811415,-0.05854657550631674,54.51537190804542,-8.841337585598216,-8.567729403990416,,0.09725868703019108,1.3395385960847264,8.830232815551193,7.367996045616152,11.913465038820663,-7.867249960434737,2.2435252251702176
546,公司0546,化学制品,A,1.6451174426095836,0.05195827624045606,0.16527531123788508,10.794161099765908,16.960064370857747,,,0.09338305673581325,2.7772898933679118,8.721351085642018,5.38245963468448,5.806446242548385,-10.04275037800361,3.9403944186774447
532,公司0532,房地产,A,0.9718783782949341,0.10240085437621375,0.4014746425200477,-16.524944739857098,,20.447898901862178,,0.07762060841880686,4.156994541740559,6.445782536865743,0.5470758028232533,12.845762481585922,-8.865709268470912,3.7230210610741308
771,公司0771,交通运输,C,1.2926836768685745,0.04371961153595026,0.1335801863891861,-15.517578703363743,,20.749324303521522,,0.08019536075804876,,8.378692433756967,3.1847428097673447,4.231074982378565,-9.026799511312733,3.642551456261483
325,公司0325,医药制造,A,1.5363844598297098,-0.1256153855067899,-0.37066064874229854,,15.372916363132557,3.1829237053380726,,0.036964597039927716,1.9698869771254954,4.47437856281261,4.055932806007326,23.929306284735596,-8.24083293642812,2.9624369166937288
565,公司0565,计算机软件,A,2.195295329137032,-0.03679035921787831,-0.05918941699085827,15.893180740413083,-22.15690354476647,-19.566517045457275,,0.31119025896841157,2.92236317703155,2.4917609829333274,2.210793831574283,6.670937097557019,-7.296854213235569,1.3811864183526525
850,公司0850,交通运输,A,2.2770879271525164,0.013823342795810715,-0.04364329496163895,-33.73386097254751,5.5747899283263305,5.2137658793861466,,0.16006945314809626,3.901555071321159,1.6424225939648274,2.204616912395853,10.100891709944282,-6.75989180924929,1.733066398043719
289,公司0289,计算机软件,A,1.0562955453257594,-0.01595547705238761,0.04788002849868854,,-5.017054310643738,-16.995701422292505,0.4243186134479564,0.08269217277552145,4.817439810801208,8.777998140557699,2.9548937515603866,10.091275804057773,-9.359367798740287,4.320680916366839
28,公司0028,房地产,A,1.934042829173154,0.001759431537467028,-0.1292032582206262,11.596868328335859,-7.4945641942395635,7.077502484990317,,0.5397780800810265,0.6950290722769609,11.320891125429776,6.768654161516789,4.554749008926373,-7.862696678148005,2.8928242845408763
590,公司0590,批发零售,A,3.3199613014304954,-0.043324789891430085,0.000937378428784028,56.32892177603202,-15.476783688269084,5.662380830241281,,0.05019310874337278,2.295280057754622,4.623368345674776,3.206859913535579,9.547282911815445,-9.490808760325526,4.041801194643057
540,公司0540,专用设备,A,2.8658758323591558,0.06374150695917533,-0.015073611726079461,-16.80311091646834,17.308305139923228,-2.6804740109046445,,0.11817261883732294,4.2278725722891375,6.410452165169369,6.544393311849916,8.048261965004084,-9.600458937766646,4.019022497916782
304,公司0304,批发零售,A,1.4808341880304219,-0.01625197608203655,0.08124788942358385,1.8427391534595898,1.6547908171801409,-9.878348476258513,,0.16177131399335526,2.745440859129385,10.71712640701488,9.964679630772668,9.820417065713684,-7.836327350865548,2.991228080424117
506,公司0506,计算机软件,A,3.644299596990823,0.005564455640659036,-0.07104866406921409,30.601164664877672,3.365725848697208,11.516955680903653,,0.06254770067420366,3.816749954064115,4.719126860899983,5.834763324300408,6.713267597467163,-10.033625228197407,4.396196752478948
602,公司0602,房地产,A,2.11560890323543,-0.04672340730799905,-0.011682531232584788,56.303949392899106,12.806971644862053,15.24776527420299,,0.16550336040878305,3.4474166334527094,7.67672521294687,8.71462990808738,8.045341929741818,-8.92366822295682,3.5909092293900278
736,公司0736,食品饮料,A,2.898213017954858,0.062110443522917676,0.1435226101808182,13.23767036820426,13.821377376457901,23.68892135441888,,0.1959371705563511,7.24392442947897,3.4131054436798514,3.2594407452188454,13.034936933697571,-8.721666659498908,3.4224309251933107
116,公司0116,电气机械,A,1.2379570496683372,0.013363064247755562,0.013499988521176221,27.70065387009564,1.4685317327871887,-1.3319772032816966,,0.07034448505790467,7.5172017402851345,5.745754458909286,3.83569282358681,22.474036669650296,-7.191272834686773,2.277893174477626
424,公司0424,食品饮料,A,3.376076157413659,-0.018219477618440873,-0.11339239947695993,31.535073700569328,0.21988641222953564,9.678849309957599,,0.14286075772053172,11.735917663145488,2.2860689480584373,0.4865187895795775,17.725310609708373,-6.72441376499582,1.807999933294142
252,公司0252,交通运输,A,1.8520658984412397,-0.03992803582069032,-0.08190559339075787,-25.25821325439813,-10.890516797179865,-7.856100749219387,,0.15812054171516635,1.4413317541650859,-1.347425112103244,0.799990304248519,10.81718444487624,-6.292606315438955,1.4521624187259141
301,公司0301,计算机软件,A,6.502464012607558,0.07781821132026126,0.25617122086316546,-20.23991584897624,-16.161898889314887,11.14360644188237,,0.1114175064782959,2.7601941507091916,11.599365211692643,4.316252735339124,21.81664599151958,-9.141552696910415,3.744028957954894
30,公司0030,房地产,A,3.514036644309818,0.02818331932023424,0.18938310290646196,13.730602769353332,2.1440132490744883,-0.6249742128627904,,0.09279322227778662,12.380959396272866,7.982736512590178,2.8285044826067143,18.20985291071275,-8.41864830009109,3.1962482271355666
380,公司0380,批发零售,A,4.2953643820277225,0.031598664395283756,0.1569626746101622,-21.762803690132543,5.088160604306195,6.897692010794459,,0.07084420539478262,4.424982975230123,2.630237929771751,0.45559873819982055,11.389401114511621,-9.74508362256667,4.1795236661899295
76,公司0076,交通运输,A,2.8254899385718204,-0.03451685169627608,-0.09979425314721074,-39.32182592574169,-11.223676067255456,,,1.2224717269870735,4.051357568057729,1.8341358573797302,2.1683337960257694,6.779503563928773,-6.60867615260052,1.596206733056075
833,公司0833,化学制品,A,2.9447029688199793,-0.02795709191695366,-0.036484917631159096,-10.59553384282416,-1.0335061917816297,-20.562093231438528,,0.05155364202403875,3.229666078177,6.378267675031831,3.5332729276333086,18.320610835224265,-8.769414041197578,3.2401764963950286
499,公司0499,房地产,A,2.0163686340450373,-0.08244079345529735,-0.14222362047579262,-49.605387913780376,6.071260384822289,-0.39480677372423223,,0.11490118964006273,6.633412648118914,2.9406202790861453,-0.12487063423839051,11.029561483719492,-5.949790447225396,0.9700932645807074
379,公司0379,化学制品,A,1.2582893149598104,0.044020976463155545,0.0014084274807170394,-5.83213222296117,13.918674149001387,8.959514482981007,,0.11332233035004417,5.665982086853842,5.38680979249224,4.6174985090732585,6.656235265241395,-8.206294113434776,2.73108548743575
209,公司0209,货币金融服务,A,2.8615611312960945,0.006335781793160801,-0.03907262599287924,-80.9954236216992,-3.631792323965374,-12.748470504866777,,0.16403938190486025,6.5593815508403255,-2.927394198354771,-0.5875003575671134,13.711127093284919,-6.786256031945756,1.3502646979619641
845,公司0845,专用设备,A,3.4927607370013667,0.05642150798962801,0.1580463741556516,25.262455567546112,,-4.70943350141993,,0.02482684872776673,2.051934287599933,6.061282964784026,2.683476923097209,9.268733516316,-11.562679171514054,5.969107560927694
464,公司0464,电气机械,A,4.577351114092577,0.025147852939221952,0.27266045073309425,-24.487491940754843,1.0027397198518293,6.728656862897351,-4.031691484921961,0.094109787206635,3.9747042942180935,5.850659844480198,4.211323531800684,10.899986848386881,-9.04216702165192,3.229800937281426
887,公司0887,房地产,C,1.6178177954887223,-0.014330285024003499,0.05795287392713079,55.87591288943513,-9.05568946250461,4.834867229863328,,0.1089165308334214,4.2870911753762995,6.85223276498069,5.092191446816601,10.1363086781068,-9.137628509057215,3.618119788178511
593,公司0593,交通运输,A,3.228590694725097,0.017602140421645634,-0.09549346655111002,-76.02301213561046,1.7327185063612123,-8.523165724432614,,0.11330570422349402,3.380494933772563,1.485161730022357,-0.3239082009074429,12.594069025435145,-6.192097112687188,1.6362447400646078
894,公司0894,化学制品,A,1.8759596944074965,0.03734250606061057,0.014992297094652676,-18.760072292586464,-17.994050034252933,,,0.0766025605336291,1.9145476100570114,4.795364006138149,5.390209379197911,7.599770535665064,-8.005745577690748,2.881459014384479
793,公司0793,批发零售,A,2.9217003051348476,-0.025094525659324098,0.020655532365058037,3.0238011046111186,,3.2881833803518603,,0.1450258615321107,4.025667308767323,0.8256128696235701,4.800962087468243,15.188802564586737,-7.5120916013435055,2.5523491396779523
668,公司0668,医药制造,A,1.3343072572051604,0.06219122166256809,-0.018167352455799035,13.867450165664561,16.982082568301912,-4.901110516689105,8.85216506393322,0.07994519279582413,2.5602831690260093,5.906766632688665,3.4755127434207465,7.743555091450363,-9.571530774860888,3.7452882005029093
320,公司0320,批发零售,A,2.02714556877469,-0.07806097840714801,-0.19775015871932558,-22.76983879262248,-1.1763017439414023,-18.090888387097866,,0.24378984538562604,1.177254451810737,1.0600765537894752,2.77611920187281,36.04519810319783,-6.542368011422038,1.4245174929540354
699,公司0699,交通运输,A,3.2482389511294816,0.042419626588923,-0.0908013302371225,53.15266703158096,0.10081731030051455,,,0.10521955786308412,5.363535095360059,14.21152157405402,8.973038872310216,7.6020606476702755,-9.604545839947326,3.9044705401099873
287,公司0287,货币金融服务,A,2.346577820042405,-0.005898279410856081,-0.03466295284280355,5.447161741548825,-1.1806692150147633,14.554672574193415,,0.09913577518524458,2.410695212360188,5.685754354469384,-0.21989910959310732,7.497330322968746,-8.937586433180755,3.4893215654567697
773,公司0773,货币金融服务,B,3.6981067935229888,0.006362888072732329,-0.10802025660317961,21.896916096287676,,16.447240353570635,,0.18129757368477198,5.0408207727952625,9.124061921451247,5.985199661011105,11.54650368207252,-8.97838262419649,3.3848457106954934
282,公司0282,电气机械,A,0.8246013974329649,-0.013127895265192396,-0.056012673782130096,,,11.341299993980503,-2.615820514918722,0.10126752355440712,,6.678732340571696,4.268974871873445,9.955455762924228,-8.704670994406605,3.4668184753375444
70,公司0070,化学制品,A,2.007374086769564,-0.017867803637233243,-0.14660529582769077,-23.87948994170653,-2.381662454247104,13.091019407497486,-3.1795004438058334,0.06910796350145568,4.380925315280354,3.2079784196785273,-0.02546420185571252,14.17593841345507,-6.7930427819965615,1.7070174240187341
106,公司0106,电气机械,B,3.382296730006182,-0.020490763475445154,-0.06320984150870841,6.8690306367352605,10.774037195869072,4.110404724845571,,0.11640088657808456,2.4572207556980827,6.314820698564951,3.037555325286814,6.128042663669349,-6.966026556106995,1.6569704771637925
409,公司0409,货币金融服务,A,0.5802861921551389,-0.0012182552337391807,0.1657332055024435,-47.60717835174545,-11.812718907207046,-19.763385883521693,,0.2443956091524408,1.9236090917675772,4.606586555115898,6.521152455234561,9.331108926290431,-5.038853307853893,0.5060074695310579
597,公司0597,货币金融服务,B,1.4838327314718207,0.002696240784525114,0.034973645679446025,-7.4236391741818535,1.6982101048552178,5.419491954905944,,0.06888339582865351,3.7929759968630896,4.169541748670102,0.11674485077391328,11.174717020756601,-7.348362886501178,1.9980667343712242
261,公司0261,批发零售,A,5.0059494647707234,-0.08363236451910329,-0.2069631099212843,42.73091979101662,-2.8195885140146846,1.2109380906531415,,0.11699550005989932,5.709454460954075,8.324741441182578,7.548897679558397,12.993173760099774,-7.099114486970739,2.4706915698525598
737,公司0737,交通运输,A,1.1312321487175359,0.09064762164787646,0.24905883909801996,10.358553700468503,-1.4506121915656411,-13.43815688972615,,0.11391816812778405,1.269614667241622,5.915840309161451,5.194395059825365,15.828082125259256,-9.603033301760158,4.065382605410793
230,公司0230,电气机械,A,1.7884776459973273,0.02892518959141733,0.14742881132878366,60.692615789642076,4.531140651355997,-13.466641608681051,,0.1698667864065652,3.198633993933138,9.45496850005306,4.589113509651271,8.918181637879757,-9.463541521239597,3.902006002647741
426,公司0426,食品饮料,A,3.050527689640855,-0.04349892396614938,-0.0907269518590808,-59.0095290582694,8.598594973120322,,,0.15809100961835834,3.0317178895143284,-1.7338936940846343,0.8030140243416868,16.01838752962465,-6.188992271986338,1.5822246434442597
303,公司0303,食品饮料,A,1.4180369837184392,0.020775483551193463,-0.10925933452900112,-42.40700428250155,-6.9718032836247055,,,0.1129868721300695,4.340225109966464,0.862801830580769,2.628751493884813,4.854815941285069,-5.76657324267593,0.6749671048882022
502,公司0502,医药制造,A,3.5700331585046134,0.002052133503265458,-0.027677342434041078,22.084759481016764,13.788347111528452,12.459286520285122,,0.11070034384464918,2.3087798107086512,4.70801588034628,2.548521845637591,8.133212217719313,-9.250505680898051,4.070629515709345
170,公司0170,房地产,A,3.370042858823921,0.01781703413440588,0.11722066854661109,18.794259304291323,8.787706017915038,0.7409437353271322,,0.03650974507603774,1.8104149081765077,2.8238743646957234,2.5009960169438017,10.538782784023761,-8.557589235375984,3.109085502921297
862,公司0862,医药制造,B,3.2287032419869393,-0.039194016029438485,-0.03822451343260378,44.8381809104954,-16.509517644235746,-46.42301199272882,,0.311519349804065,2.909459698907057,4.9588831407678695,7.240424570698844,14.102621183605947,-7.758417953208433,2.519771692946268
833,公司0833,房地产,A,0.5500244117395741,-0.0226256248377588,-0.07662441346811079,39.71492854443861,-23.81648848287302,1.406636563387094,,0.127268067772607,4.476453427724933,6.20131299406798,4.614633164187097,8.22613084143781,-6.760651406337573,1.205919769501367
629,公司0629,批发零售,A,2.8689583859265255,0.026925342039585992,0.1075674232288909,-53.25082814294417,,9.894128956069249,,0.0806032245011589,5.072817154762514,3.3536657908842296,-1.8368090260338643,15.190325032746708,-8.189325806358962,3.2421567413686816
478,公司0478,交通运输,A,1.2293220869647075,0.0975337264897257,0.37677857099515083,56.75905602183933,-12.882106149691635,-4.841074724023855,,0.18044670463112591,2.120957942239966,13.503183747067977,6.114217905515633,3.5971285907896213,-11.43748784896077,5.674068424117919
670,公司0670,化学制品,A,2.0559386391781747,0.039864603020320535,-0.16480698596661908,-32.75281011493752,21.1600792151585,19.0201714821891,,0.18919712315302886,16.503027855011815,3.9238291376088377,3.403602704275188,4.757636760984966,-7.930867929473537,3.237666603039814
422,公司0422,食品饮料,A,4.669552478151191,0.01573873633650026,0.05755538172878163,53.01049117824624,,-3.0874631185874737,-0.4579349751243744,0.062203243051573175,4.86941075819737,4.219241334889966,3.815979418596404,20.176744078373133,-8.69505573620392,2.9944897216075264
800,公司0800,交通运输,A,1.5208712694716406,-0.06534418231852109,-0.12273935011924891,-13.342225254106165,2.7905928169388083,-6.91759373493706,-4.793665151150915,0.14532723327047556,3.7844950020594017,2.2152857935666845,4.7749649228305815,7.247114388719359,-6.895987404202788,1.697271203637324
60,公司0060,化学制品,A,1.0926119298597166,0.014231510397062025,-0.10284624898076641,459.8314345292541,,-14.390606208799378,,0.08776761449598024,5.480700850917017,4.013820819043538,4.995411353630566,19.689300619978532,-10.061730785413019,4.11849290036927
194,公司0194,食品饮料,B,1.3156804731822782,-0.04267172063797406,0.05579353582445733,,,,,0.12682427057094575,0.7194251329312128,2.070311967567177,5.737107584811086,6.778356065615071,-7.01966309054994,1.6095095829870614
411,公司0411,化学制品,A,1.2214557902117325,0.028653677316226568,0.15685283802012256,-40.41674366453763,8.164053047281653,14.586232511431525,-12.378683421809551,0.0923057650512001,,3.7023048788133552,-1.57591524210248,7.985000025045084,-8.199375608480013,3.180942300370625
585,公司0585,食品饮料,A,2.0443872032365156,0.010152239038423792,0.01308596516003344,32.13565070224069,-7.281451480481056,8.968203699267958,,0.15140008488697962,,8.495988666704147,4.810328712625499,5.931464551656164,-7.4561891237788345,2.1338367685313226
636,公司0636,食品饮料,A,3.014758059153701,-0.058011861319082925,-0.06823194086281364,-18.769921375309025,-12.112328306839263,-4.63263632500888,,0.38458558831041567,1.8900121520553632,-1.4441408102110525,2.021554705101865,20.45425856514651,-6.967435190954633,1.8203289575856225
645,公司0645,医药制造,A,1.507333367869504,0.027057564292971462,0.09243413441749865,16.324421736231454,8.62335049126452,,,0.03769681798773868,,8.440690347989426,4.848534089739241,13.496832406652432,-10.590207215110592,4.800811291057303
846,公司0846,化学制品,A,2.6813276943214106,0.02278643580645468,0.04545068914419931,-22.36333864011928,-2.270757426581593,13.839907806361198,,0.23461903838509002,3.3303520695199813,4.510788116571031,5.4619480035325525,17.366257545621274,-6.937559258333374,1.9110273202883563
758,公司0758,计算机软件,A,2.809493797221762,-0.01990246301449862,-0.07437579060842797,55.031266130755576,19.919802018820036,-8.663835515569932,,0.07338337054253624,,6.221984040260096,7.011992187971602,92.06800618872447,-8.398424283788653,2.8831296537794024
824,公司0824,化学制品,A,3.7674977853031684,-0.01096228497041625,-0.11287917469335178,-76.79815867086049,2.6500063935279385,1.7528106885831871,,0.17769910885779083,2.002675996130037,-1.677212973077035,0.34295117285793064,7.0722988213352895,-6.536904155991818,0.962232747466834
310,公司0310,交通运输,C,1.4760695259143655,0.07580495187361992,0.3069095242629199,21.039454829295675,-9.156280685465275,,4.673444994500411,0.3518314975871352,3.569323351726725,8.039448380478143,2.170577154677029,5.991268567411739,-9.04344202006929,3.6902068857809316
626,公司0626,电气机械,A,7.087557784767709,0.029108923705744708,0.08980006570718013,57.4617439139991,12.43268189188992,-10.814378126990793,,0.09318416900511557,0.9159847453832966,8.887273351876207,7.983037637357152,8.623026653828035,-9.910992874152011,4.386042127727608
620,公司0620,电气机械,A,1.734800425665166,0.017989025359448074,-0.1077844821760926,63.116244332913844,11.575662528659278,17.67376579557545,3.645018521549766,0.14638654718937774,7.830922165235768,11.790188965641706,9.371876918447354,4.227160313339511,-10.246137375147015,4.847161313922797
544,公司0544,医药制造,A,1.9107003392907853,-0.037938711782673336,-0.11962819162904223,-82.34539567238154,8.402906287407905,31.720087481241144,,0.186750048655269,2.9214902578811413,-4.685055854060794,2.366986168364261,9.36983103958753,-3.7285434869293335,-0.5381219819052532
544,公司0544,医药制造,A,3.67117960243067,0.06383717093603207,0.15953380656863583,-3.874262253360037,,5.582774573013168,,0.07608086755515056,2.9668195038743104,5.485997941680795,3.757996585977462,8.573142972657974,-9.320391219735013,3.5887736582361547
473,公司0473,计算机软件,A,2.4598961107615334,-0.06509893192632385,-0.2785583420629223,-17.989351069186043,21.538224483932225,29.70592136064742,,0.18763236697834376,14.518099475605508,-0.8807417877337386,1.5045696118109464,10.16214473342479,-6.2438238150004635,1.0768715935701048
369,公司0369,批发零售,A,2.652702523669842,-0.0049245457259600185,-0.017658077400180928,-19.182992725673934,1.2371470449736188,8.008915487690492,,0.11350660066532219,1.548071306017987,4.422368730527876,2.562426070419956,11.342550486102876,-8.24562107572037,2.956636049032218
124,公司0124,货币金融服务,A,0.9681840901380309,-0.012640885362407303,0.010376369076266382,13.90993827639925,-9.708220361714641,0.6046287652126279,,0.14968518848957751,,5.922020634037837,5.407476663119641,7.450305321570843,-7.220475241725258,2.3987830487682187
92,公司0092,计算机软件,A,2.9092116480693453,-0.02317564343383105,0.03979151515962345,53.44509622687076,-4.022821192789371,5.443527138042561,6.966116846236857,0.08378658662343438,4.150893931549694,8.676285254382298,5.229966062587074,11.572973588492195,-9.841598220486723,4.221131729844069
3,公司0003,医药制造,A,4.737379216525874,0.028844614883051276,0.17476387116876488,-27.913658534431757,7.486409270653508,-2.927415206512296,6.602483991519032,0.07095010459988099,3.436910754015239,2.126055751018267,-2.638652019067896,8.751425552922726,-7.310119409975317,2.110262030632066
318,公司0318,化学制品,A,2.1661688913877875,-0.052724664074018705,-0.1457918524790191,,,30.336618605283377,,0.2298861289731944,5.376901301101398,-0.038444162581998564,3.4851901725655265,25.236177845161283,-6.3486376885365,1.361024778246776
335,公司0335,化学制品,A,3.882883791173123,-0.042335564268295406,-0.11498572981748575,-35.832804454743226,-8.242487139631992,-7.942250246074288,,0.1210350743564588,2.4602461012103327,3.5928190693856825,1.0762104618830097,11.945646235618485,-7.32825009650845,2.3932332031747605
867,公司0867,交通运输,A,2.5027368744105454,-0.013504312186517122,-0.2111899474723171,-23.948597183727085,3.699251291083407,-6.431092209828945,,0.1520259780289559,5.277756823929987,0.06076879047497541,4.858669895357811,12.37762310873769,-7.022432271514471,1.5477445946762733
218,公司0218,房地产,A,0.910466807383952,-0.058698292353387936,-0.17028923970792625,25.420762467970928,25.28191225177484,19.08354819637519,,0.3410009954442292,3.901086615260605,4.731623106856014,3.707513925264629,6.679558680601983,-6.90334227801307,2.017515114254002
195,公司0195,交通运输,A,3.0004545069080604,-0.027711445101202332,-0.01429265710495171,74.39735349538225,-7.54169235536948,-12.413465903418857,,0.08712642470668373,1.3380594320454737,3.9521313502529267,4.070918251392563,18.514167048897647,-8.876514775418537,3.5237650225599104
40,公司0040,交通运输,A,2.4563980925976336,0.03309513546829713,-0.040512592448097795,23.703165180680724,-0.8532314762977888,11.32850414374157,,0.12836360969611474,4.8653664228126345,8.85961764899047,7.647530540421088,8.346388726278198,-9.23237761849807,3.9905987977141355
103,公司0103,专用设备,A,4.071372312628962,-0.0014622470575225942,0.06998888210490903,41.31457628535654,13.583655716338123,,,0.1298044033079132,5.693570910078549,3.400479438033104,7.271800275177366,18.156239136809187,-8.898392275532236,3.6407148690324536
